date,portfolio_gross_return,transaction_cost,slippage_cost,total_cost,portfolio_net_return,equity_curve_gross,equity_curve,turnover,leverage
2013-06-30,-0.041588492784675184,2.4432730358206394e-05,0.0,2.4432730358206394e-05,-0.04161292551503339,1.0823700738332114,1.0808537675286105,0.04886546071641279,2.0
2013-07-31,0.035746032426200315,3.702913912194876e-05,0.0,3.702913912194876e-05,0.035709003287078364,1.121060509589602,1.1194499782661407,0.07405827824389752,2.0
2013-08-31,-0.012449217018575391,1.7168708651218902e-05,0.0,1.7168708651218902e-05,-0.01246638572722661,1.1071041840147664,1.1054944830347395,0.034337417302437806,2.0
2013-09-30,0.01275153380443519,1.5870166346981365e-05,0.0,1.5870166346981365e-05,0.012735663638088209,1.1212214604422623,1.119573688924432,0.03174033269396273,2.0
2013-10-31,0.022655887039087868,9.257967846717119e-06,0.0,9.257967846717119e-06,0.02264662907124115,1.1466237271958433,1.1449282589754246,0.018515935693434238,2.0
2013-11-30,-0.0032227258524996035,3.665866715861957e-06,0.0,3.665866715861957e-06,-0.0032263917192154653,1.1429284732671197,1.1412342719215705,0.0073317334317239136,2.0
2013-12-31,-0.0029766198655911363,1.1643308228173694e-05,0.0,1.1643308228173694e-05,-0.00298826317381931,1.139526409668643,1.1378239635740868,0.023286616456347387,2.0
2014-01-31,-0.0007010090006349981,5.0965765443783495e-05,0.0,5.0965765443783495e-05,-0.0007519747660787816,1.138727591399004,1.1369683486652393,0.10193153088756698,2.0
2014-02-28,0.035621363054157064,3.279962112629878e-05,0.0,3.279962112629878e-05,0.03558856343303077,1.1792906203520137,1.1774314188630606,0.06559924225259756,2.0
2014-03-31,0.0013109645827905508,2.626870726899825e-05,0.0,2.626870726899825e-05,0.0012846958755215526,1.1808366285881122,1.1789440601505834,0.0525374145379965,2.0
2014-04-30,0.01511942571608705,6.386802788902586e-06,0.0,6.386802788902586e-06,0.015113038913298148,1.1986902002768849,1.1967614876082409,0.012773605577805172,2.0
2014-05-31,0.015317195462315292,4.0442767996765314e-05,0.0,4.0442767996765314e-05,0.015276752694318527,1.2170507723732877,1.2150441168885167,0.08088553599353063,2.0
2014-06-30,0.022551187492073587,3.728565627497969e-05,0.0,3.728565627497969e-05,0.022513901835798607,1.2444967125284507,1.2423995008623094,0.07457131254995938,2.0
2014-07-31,-0.018211004351860963,3.193362615616182e-05,0.0,3.193362615616182e-05,-0.018242937978017126,1.2218331774807185,1.2197344838241588,0.06386725231232364,2.0
2014-08-31,0.026853196793272735,3.498570137466848e-05,0.0,3.498570137466848e-05,0.026818211091898067,1.254643304244158,1.2524455806874224,0.06997140274933696,2.0
2014-09-30,-0.03754560112577062,3.126953083479682e-05,0.0,3.126953083479682e-05,-0.03757687065660542,1.207536967187888,1.2053825950974941,0.06253906166959364,2.0
2014-10-31,0.00754872674164193,5.726655219350334e-06,0.0,5.726655219350334e-06,0.007543000086422579,1.2166523337836204,1.2144747961164868,0.011453310438700667,2.0
2014-11-30,0.00028939219238764555,2.2680392194261913e-05,0.0,2.2680392194261913e-05,0.00026671180019338366,1.2170044234698676,1.2147987108756484,0.045360784388523825,2.0
2014-12-31,-0.005564381252976429,1.1883518760008198e-05,0.0,1.1883518760008198e-05,-0.005576264771736437,1.2102325468711226,1.2080246716194416,0.023767037520016396,2.0
2015-01-31,0.020992840884147042,2.6172284090424894e-05,0.0,2.6172284090424894e-05,0.020966668600056616,1.2356387661604042,1.2333529245699788,0.05234456818084979,2.0
2015-02-28,0.007462690225510275,0.00010712037411898544,0.0,0.00010712037411898544,0.007355569851391289,1.2448599555028912,1.242424938158071,0.21424074823797087,2.0
2015-03-31,-0.015285971189904676,8.134894840993035e-05,0.0,8.134894840993035e-05,-0.015367320138314607,1.2258310620876078,1.2233321963855701,0.1626978968198607,2.0
2015-04-30,0.02250344299361586,7.561572501007621e-05,0.0,7.561572501007621e-05,0.022427827268605784,1.2534164815131,1.25076887957823,0.15123145002015242,2.0
2015-05-31,-0.013432352820135088,7.709614593593611e-05,0.0,7.709614593593611e-05,-0.013509448966071024,1.2365801491028436,1.233871681231218,0.15419229187187222,2.0
2015-06-30,-0.014465868259388679,3.847883977607739e-05,0.0,3.847883977607739e-05,-0.014504347099164755,1.2186919435737467,1.2159751780908106,0.07695767955215478,2.0
2015-07-31,-0.026162961948520413,9.611907283667532e-05,0.0,9.611907283667532e-05,-0.02625908102135709,1.1868073526270584,1.184044787369365,0.19223814567335065,2.0
2015-08-31,-0.025213773820637088,7.53130153269739e-05,0.0,7.53130153269739e-05,-0.02528908683596406,1.1568834604692506,1.1541013759239105,0.1506260306539478,2.0
2015-09-30,-0.023213992502092728,5.938703718638435e-05,0.0,5.938703718638435e-05,-0.02327337953927911,1.1300275764921224,1.127241536575229,0.1187740743727687,2.0
2015-10-31,0.04273214560459463,4.981292281689695e-05,0.0,4.981292281689695e-05,0.042682332681777735,1.178316079427991,1.1753548348520515,0.0996258456337939,2.0
2015-11-30,-0.01801101049686673,2.132179392562808e-05,0.0,2.132179392562808e-05,-0.018032332290792357,1.1570934161527866,1.15416044591041,0.04264358785125616,2.0
2015-12-31,-0.03917154276699612,1.9227697889073538e-05,0.0,1.9227697889073538e-05,-0.0391907704648852,1.1117682819165482,1.1089280087950857,0.03845539577814708,2.0
2016-01-31,-0.01673047112587404,4.331153488690689e-06,0.0,4.331153488690689e-06,-0.01673480227936273,1.0931678747772808,1.0903703178258526,0.008662306977381379,2.0
2016-02-29,0.008426807335369258,2.6089410334867044e-05,0.0,2.6089410334867044e-05,0.008400717925034391,1.1023797898432441,1.0995302112997378,0.05217882066973409,2.0
2016-03-31,0.04881339158053976,2.0657759680122803e-05,0.0,2.0657759680122803e-05,0.048792733820859635,1.1561906861953355,1.1531792962276795,0.041315519360245606,2.0
2016-04-30,0.04020008165063666,1.5028237697509939e-05,0.0,1.5028237697509939e-05,0.04018505341293915,1.2026696461840936,1.1995198678412842,0.030056475395019877,1.9919551946145495
2016-05-31,-0.002125622924881638,1.016538463751946e-05,0.0,1.016538463751946e-05,-0.0021357883095191577,1.2001132240131054,1.1969579473305128,0.02033076927503892,2.0
2016-06-30,0.03140892684151433,3.05258249327017e-05,0.0,3.05258249327017e-05,0.031378401016581625,1.237807492467667,1.234516573801834,0.0610516498654034,1.9225273346321268
2016-07-31,-0.0002467959184690677,4.519383337094967e-05,0.0,4.519383337094967e-05,-0.00029198975184001737,1.2375020066306754,1.2341561076138072,0.09038766674189934,2.0
2016-08-31,0.00278508183721392,3.3345955679393044e-05,0.0,3.3345955679393044e-05,0.002751735881534527,1.2409485509928584,1.237552179258543,0.06669191135878609,2.0
2016-09-30,0.015335690523488332,1.8800689739351174e-05,0.0,1.8800689739351174e-05,0.01531688983374898,1.259979353926456,1.2565076296517623,0.037601379478702346,2.0
2016-10-31,-0.012309593243506587,1.3631976889487149e-05,0.0,1.3631976889487149e-05,-0.012323225220396075,1.2444695205844052,1.2410234031404177,0.027263953778974295,2.0
2016-11-30,0.021795763095847222,1.9333148602640114e-05,0.0,1.9333148602640114e-05,0.02177642994724458,1.2715936834350654,1.268048462341796,0.038666297205280226,2.0
2016-12-31,0.01899395064114375,1.4360147625589814e-05,0.0,1.4360147625589814e-05,0.01897959049351816,1.2957462710938212,1.2921155028829787,0.028720295251179626,2.0
2017-01-31,0.0035147827531638123,3.8652438298439496e-05,0.0,3.8652438298439496e-05,0.003476130314865373,1.3003005377399381,1.2966070647528578,0.07730487659687899,2.0
2017-02-28,0.014675006087813297,5.3857491153050715e-05,0.0,5.3857491153050715e-05,0.014621148596660246,1.3193824560472587,1.315564949318089,0.10771498230610142,2.0
2017-03-31,-0.011968054375935346,6.897407803908337e-05,0.0,6.897407803908337e-05,-0.01203702845397443,1.30359201507063,1.2997294565900956,0.13794815607816674,2.0
2017-04-30,-0.0023225365241704263,5.455758130771881e-05,0.0,5.455758130771881e-05,-0.002377094105478145,1.3005643750030114,1.296639877360119,0.10911516261543762,2.0
2017-05-31,-0.0034708492543543165,3.5237055890720723e-05,0.0,3.5237055890720723e-05,-0.0035060863102450374,1.2960503121117923,1.292093746036789,0.07047411178144145,2.0
2017-06-30,0.0005061789683426397,5.096863913586505e-06,0.0,5.096863913586505e-06,0.0005010821044290532,1.2967063455216974,1.2927411910901727,0.01019372782717301,2.0
2017-07-31,0.022519176911093532,6.79117163342953e-05,0.0,6.79117163342953e-05,0.022451265194759238,1.325907105118238,1.3217648663995272,0.1358234326685906,2.0
2017-08-31,8.27567140882857e-05,5.434501018466218e-05,0.0,5.434501018466218e-05,2.8411703903623523e-05,1.3260168328334438,1.3218024199915415,0.10869002036932435,2.0
2017-09-30,0.024870639565358274,4.592019304098936e-05,0.0,4.592019304098936e-05,0.024824719372317283,1.3589957195404423,1.3546157941334813,0.09184038608197873,2.0
2017-10-31,0.015063917883772855,3.081675164949837e-05,0.0,3.081675164949837e-05,0.015033101132123356,1.3794675194639983,1.3749798703618616,0.061633503298996736,2.0
2017-11-30,0.014672343968106617,2.8240613365065817e-05,0.0,2.8240613365065817e-05,0.01464410335474155,1.399707541402405,1.39511521769413,0.05648122673013163,2.0
2017-12-31,0.025458193370103445,9.85021550143926e-07,0.0,9.85021550143926e-07,0.0254572083485533,1.4353415666530194,1.4306309564612067,0.001970043100287852,2.0
2018-01-31,0.02787830556867821,1.219021134283941e-05,0.0,1.219021134283941e-05,0.027866115357335373,1.4753564574435976,1.4704970837277298,0.024380422685678818,2.0
2018-02-28,-0.04243875612656469,1.1854621187490283e-05,0.0,1.1854621187490283e-05,-0.04245061074775218,1.4127441645463963,1.4080735844206993,0.023709242374980566,2.0
2018-03-31,0.003917998670823094,9.423367259613943e-06,0.0,9.423367259613943e-06,0.00390857530356348,1.4182792943053022,1.4135771460583662,0.018846734519227887,2.0
2018-04-30,0.02129719599817555,9.401737494587191e-06,0.0,9.401737494587191e-06,0.02128779426068096,1.4484846664162763,1.4436690855152574,0.018803474989174382,2.0
2018-05-31,0.01658005579814792,2.1409405257066963e-05,0.0,2.1409405257066963e-05,0.01655864639289085,1.4725006230082198,1.4675742914106527,0.04281881051413393,2.0
2018-06-30,-0.004470033146607662,4.5060505696864984e-05,0.0,4.5060505696864984e-05,-0.004515093652304527,1.4659184964149727,1.460948056043219,0.09012101139372997,2.0
2018-07-31,0.005889579883564843,8.941639226842986e-05,0.0,8.941639226842986e-05,0.005800163491296413,1.4745521405024038,1.4694217936205614,0.17883278453685972,2.0
2018-08-31,0.008681558097650295,7.077501688570828e-05,0.0,7.077501688570828e-05,0.008610783080764586,1.4873535505781899,1.4820746659395763,0.14155003377141656,2.0
2018-09-30,-0.0003973596185476116,5.857953102602034e-05,0.0,5.857953102602034e-05,-0.00045593914957363195,1.4867625363386867,1.4813989300767831,0.11715906205204067,2.0
2018-10-31,-0.04502814908163103,4.567258211225122e-05,0.0,4.567258211225122e-05,-0.04507382166374328,1.4198163712034446,1.4146266188896421,0.09134516422450245,2.0
2018-11-30,-0.00024786145303716946,3.545044710135845e-05,0.0,3.545044710135845e-05,-0.0002833119001385279,1.4194644534546321,1.414225838334258,0.0709008942027169,2.0
2018-12-31,-0.026219260878232318,2.741898614223976e-05,0.0,2.741898614223976e-05,-0.026246679864374556,1.3822471446421276,1.377107105499572,0.05483797228447952,2.0
2019-01-31,0.05598561646578217,1.2498324110806154e-05,0.0,1.2498324110806154e-05,0.055973118141671364,1.4596331031429843,1.4541880842094348,0.024996648221612308,2.0
2019-02-28,0.012601819337168946,2.2427284315386874e-05,0.0,2.2427284315386874e-05,0.012579392052853558,1.4780271358073434,1.4724808862392935,0.04485456863077375,2.0
2019-03-31,0.019500548303705775,7.274086428463214e-05,0.0,7.274086428463214e-05,0.019427807439421144,1.5068494753633423,1.5010879613553787,0.14548172856926428,2.0
2019-04-30,0.016898512251027523,1.5982266557402514e-05,0.0,1.5982266557402514e-05,0.01688252998447012,1.5323129896832242,1.5264301238722882,0.03196453311480503,2.0
2019-05-31,-0.02022561134797684,2.0802551227593398e-05,0.0,2.0802551227593398e-05,-0.02024641389920443,1.5013210226904348,1.4955253877961558,0.041605102455186796,2.0
2019-06-30,0.05351157023233273,1.5646291885650906e-05,0.0,1.5646291885650906e-05,0.05349592394044708,1.5816590680374116,1.5755299001927068,0.03129258377130181,2.0
2019-07-31,0.00353927415259459,1.6804036169970434e-05,0.0,1.6804036169970434e-05,0.0035224701164246197,1.5872569930951332,1.5810796571836692,0.03360807233994087,2.0
2019-08-31,0.013143123510803,1.325615531735918e-05,0.0,1.325615531735918e-05,0.01312986735548564,1.6081185077987685,1.6018390233609474,0.02651231063471836,2.0
2019-09-30,0.003213927104208132,4.736438859557829e-05,0.0,4.736438859557829e-05,0.0031665627156125535,1.6132868834577618,1.6069113470887355,0.09472877719115658,2.0
2019-10-31,0.011662954878295762,3.312970748631914e-05,0.0,3.312970748631914e-05,0.011629825170809443,1.6321025755852763,1.6255994451203672,0.06625941497263828,2.0
2019-11-30,0.010325658248967234,8.183233272271877e-06,0.0,8.183233272271877e-06,0.010317475015694962,1.648955109008029,1.6423715267809242,0.016366466544543753,2.0
2019-12-31,0.02603507284343969,1.9018300478485687e-05,0.0,1.9018300478485687e-05,0.026016054542961204,1.6918857753866152,1.6850995540014635,0.038036600956971374,2.0
2020-01-31,-0.00041406903474451367,2.133030820369208e-05,0.0,2.133030820369208e-05,-0.00043539934294820575,1.6911852178767028,1.6843658627628488,0.04266061640738416,2.0
2020-02-29,-0.037866513070387034,1.5608888400497248e-05,0.0,1.5608888400497248e-05,-0.03788212195878753,1.6271459307195293,1.6205585097264483,0.031217776800994496,2.0
2020-03-31,-0.07708035666572517,0.00013682617182585944,0.0,0.00013682617182585944,-0.07721718283755104,1.5017249420324845,1.495423546981952,0.27365234365171887,1.653507285170851
2020-04-30,0.058379525692579724,0.00011130121122245058,0.0,0.00011130121122245058,0.058268224481357274,1.5893949318690577,1.5825592219122038,0.22260242244490117,1.3705200224546934
2020-05-31,0.021565564255311153,1.8934699311249765e-05,0.0,1.8934699311249765e-05,0.021546629555999904,1.6236711303993459,1.6166580392171774,0.03786939862249953,1.3742986672512107
2020-06-30,0.010973034373200671,2.923625781010918e-05,0.0,2.923625781010918e-05,0.010943798115390563,1.6414877295239914,1.6343504184199935,0.05847251562021836,1.4461952017135067
2020-07-31,0.02859641236408193,3.4816598085347097e-05,0.0,3.4816598085347097e-05,0.02856159576599658,1.6884283895280399,1.6810300744108928,0.06963319617069419,1.4065733464383496
2020-08-31,0.017591141248880924,2.2575516799844747e-05,0.0,2.2575516799844747e-05,0.017568565732081078,1.7181297718168482,1.7105633617707856,0.04515103359968949,1.398475406805164
2020-09-30,-0.02806793753775261,3.589771668039711e-05,0.0,3.589771668039711e-05,-0.028103835254433007,1.6699054126997397,1.6624899708593104,0.07179543336079422,1.320396104494452
2020-10-31,-0.015381111870257622,2.543361542930173e-05,0.0,2.543361542930173e-05,-0.015406545485686924,1.6442204107342564,1.636876743503768,0.05086723085860346,1.2997762854064965
2020-11-30,0.05813123965506579,8.242104420431271e-05,0.0,8.242104420431271e-05,0.058048818610861475,1.7398009814764002,1.7318955046757558,0.1648420884086254,1.0941743059688336
2020-12-31,0.02310066692838871,2.1730358638674927e-05,0.0,2.1730358638674927e-05,0.023078936569750033,1.77999154447117,1.771865811173603,0.043460717277349854,1.082144778954425
2021-01-31,0.004021131967815411,2.3773106808578455e-05,0.0,2.3773106808578455e-05,0.003997358861006832,1.7871491253730842,1.778948594674413,0.04754621361715691,1.0844168825667249
2021-02-28,0.037879421508050556,2.584151268478181e-06,0.0,2.584151268478181e-06,0.03787683735678208,1.854845300390835,1.846329541260972,0.005168302536956362,1.090282892132131
2021-03-31,0.009903739514524081,0.0001292341816546694,0.0,0.0001292341816546694,0.009774505332869412,1.873215205085645,1.8643764992082619,0.2584683633093388,1.4274801400897679
2021-04-30,0.034721972668572125,4.517997077687847e-05,0.0,4.517997077687847e-05,0.03467679269779524,1.9382569322389824,1.9290270965819483,0.09035994155375694,1.5440460006128192
2021-05-31,0.027257756870481473,1.6529483158507395e-05,0.0,1.6529483158507395e-05,0.027241227387322965,1.9910894684504779,1.9815761623562447,0.03305896631701479,1.5420156222094168
2021-06-30,0.009803202392899382,1.4820856851184476e-05,0.0,1.4820856851184476e-05,0.009788381536048198,2.010608521492068,2.000972585876126,0.02964171370236895,1.538966443041311
2021-07-31,0.003780289497350038,1.9499996664082242e-05,0.0,1.9499996664082242e-05,0.003760789500685956,2.018209203769147,2.0084978225682493,0.038999993328164485,1.5281010512172841
2021-08-31,0.0024000238779046156,7.88037714774428e-06,0.0,7.88037714774428e-06,0.0023921435007568715,2.0230529540488003,2.01330243758079,0.01576075429548856,1.5097315693141657
2021-09-30,0.007625270216231102,8.79147542218149e-05,0.0,8.79147542218149e-05,0.0075373554620092875,2.038479279485167,2.0284774137053665,0.1758295084436298,1.734504698085106
2021-10-31,0.05233878526709931,6.606288953413725e-05,0.0,6.606288953413725e-05,0.05227272237756517,2.1451708087655725,2.1345114504011486,0.1321257790682745,1.9079077494252832
2021-11-30,-0.03348548536020999,3.5230594127460086e-05,0.0,3.5230594127460086e-05,-0.03352071595433745,2.073338723053503,2.062961098370971,0.07046118825492018,2.0
2021-12-31,0.034791752119999166,1.94104496071143e-06,0.0,1.94104496071143e-06,0.03478981107503845,2.1454738099667763,2.1347311252384507,0.00388208992142286,2.0
2022-01-31,0.029310735159703942,5.164461144844958e-06,0.0,5.164461144844958e-06,0.029305570698559096,2.2083592246027934,2.1972906391515403,0.010328922289689915,2.0
2022-02-28,0.025900709508721014,4.0469025645142665e-06,0.0,4.0469025645142665e-06,0.0258966626061565,2.2655572953701344,2.254193133481314,0.008093805129028533,2.0
2022-03-31,0.028391857325904733,9.993166209998302e-06,0.0,9.993166209998302e-06,0.028381864159694736,2.329880674863946,2.3181713367854972,0.019986332419996602,2.0
2022-04-30,-0.03575996471759466,6.134889114122865e-05,0.0,6.134889114122865e-05,-0.03582131360873589,2.2465642241346053,2.2351313943317215,0.1226977822824573,2.0
2022-05-31,0.03164792461663225,6.567471093384209e-05,0.0,6.567471093384209e-05,0.03158224990569841,2.3176633193464404,2.305721872599578,0.13134942186768417,2.0
2022-06-30,-0.06273208236412806,0.00016793929213007478,0.0,0.00016793929213007478,-0.06290002165625813,2.172271473104881,2.1606919168797565,0.33587858426014955,1.6026480881336904
2022-07-31,0.040269673455783514,4.40992870526285e-05,0.0,4.40992870526285e-05,0.040225574168730883,2.259748135984128,2.2476069898379807,0.088198574105257,1.5082682796860023
2022-08-31,-0.024350081418036552,4.18341224482598e-05,0.0,4.18341224482598e-05,-0.024391915540484813,2.2047230848886583,2.192783549973649,0.0836682448965196,1.437951360478311
2022-09-30,-0.05486034424801803,0.00010414968873833471,0.0,0.00010414968873833471,-0.05496449393675636,2.0837712174801144,2.0722583118365034,0.2082993774766694,1.189396719711471
2022-10-31,0.02972860116037149,3.0130164957303962e-05,0.0,3.0130164957303962e-05,0.029698470995414186,2.1457188209140425,2.133801215205586,0.060260329914607925,1.201610578825721
2022-11-30,0.03444808599833996,2.844262892653019e-05,0.0,2.844262892653019e-05,0.03441964336941343,2.2196347273851464,2.2072458920541833,0.056885257853060374,1.1607869109872961
2022-12-31,-0.0186713682854461,1.9716925564184583e-05,0.0,1.9716925564184583e-05,-0.018691085211010285,2.1781911099309728,2.1659900710041464,0.03943385112836917,1.1556967036190824
2023-01-31,0.03460518579641319,2.0512260956805575e-05,0.0,2.0512260956805575e-05,0.034584673535456384,2.2535678179902296,2.240900130490865,0.041024521913611146,1.103076072213405
2023-02-28,-0.025819364868777263,1.3644826772293972e-05,0.0,1.3644826772293972e-05,-0.025833009695549556,2.1953821282410058,2.183010935693136,0.02728965354458794,1.076695606478205
2023-03-31,0.023267121483531217,7.618202522279403e-06,0.0,7.618202522279403e-06,0.023259503281008936,2.246462350921562,2.233786685714369,0.015236405044558806,1.0586686795028541
2023-04-30,0.0064579873131785275,7.321144033049158e-06,0.0,7.321144033049158e-06,0.006450666169145479,2.260969976283347,2.2481960979169946,0.014642288066098314,1.0762191252055695
2023-05-31,-0.016403363243053512,3.7041360236877553e-06,0.0,3.7041360236877553e-06,-0.0164070673790772,2.223882464480733,2.211309793057092,0.00740827204737551,1.0778831121424075
2023-06-30,0.01500891519121648,4.594333025302878e-05,0.0,4.594333025302878e-05,0.01496297186096345,2.257260527785358,2.244397559266478,0.09188666050605755,1.180530083671989
2023-07-31,0.017545031233432762,4.1573403248618846e-05,0.0,4.1573403248618846e-05,0.017503457830184144,2.2968642342473475,2.283682277299267,0.08314680649723769,1.218680156471793
2023-08-31,-0.008014202780876167,2.4299586100021505e-05,0.0,2.4299586100021505e-05,-0.008038502366976188,2.2784566985139474,2.265324891907775,0.048599172200043006,1.2458809925464869
2023-09-30,-0.029059886260742417,9.836442997898419e-05,0.0,9.836442997898419e-05,-0.0291582506907214,2.2122450060051055,2.1992719808135965,0.19672885995796838,1.4888565110329899
2023-10-31,-0.015399221238087265,2.961569464400011e-05,0.0,2.961569464400011e-05,-0.015428836932731265,2.1781781557247792,2.1653397720508987,0.05923138928800022,1.5344450239036906
2023-11-30,0.05089595449002539,1.7809101032062018e-05,0.0,1.7809101032062018e-05,0.05087814538899332,2.289038612009715,2.275508243789874,0.035618202064124034,1.4887094350248737
2023-12-31,0.03464768707712425,4.606206313146285e-06,0.0,4.606206313146285e-06,0.034643080870811103,2.3683485055460824,2.354338859901684,0.00921241262629257,1.496207054800449
2024-01-31,0.002271559606032692,5.5181737268955406e-05,0.0,5.5181737268955406e-05,0.0022163778687637366,2.373728350344289,2.3595569644463406,0.1103634745379108,1.6307664268080917
2024-02-29,0.007207051801556,8.871444100090113e-05,0.0,8.871444100090113e-05,0.007118337360555099,2.390835933528042,2.376353086940717,0.17742888200180224,1.8366556445797322
2024-03-31,0.03998813508917205,4.650111229916826e-05,0.0,4.650111229916826e-05,0.039941633976872885,2.486441003814008,2.4712685121391145,0.09300222459833653,1.838993412514532
2024-04-30,-0.02602339469965413,5.00751335162651e-05,0.0,5.00751335162651e-05,-0.026073469833170396,2.421735368174352,2.4068339671381915,0.1001502670325302,1.7306900391030107
2024-05-31,0.02859212534069472,3.9376514433186984e-05,0.0,3.9376514433186984e-05,0.02855274882626153,2.4909779293631864,2.475555692868403,0.07875302886637396,1.812175411904335
2024-06-30,0.015000926922627514,1.1097542672767836e-05,0.0,1.1097542672767836e-05,0.014989829379954746,2.5283449072474413,2.5126638503250764,0.022195085345535673,1.8236493155747524
2024-07-31,0.029297348928972185,2.2655738222929942e-05,0.0,2.2655738222929942e-05,0.029274693190749254,2.6024187102078598,2.5862213136348298,0.04531147644585988,1.8140241278354108
2024-08-31,0.018236336677356718,2.573884455059882e-05,0.0,2.573884455059882e-05,0.018210597832806118,2.649877293982663,2.6333179498840655,0.05147768910119764,1.86524375795694
2024-09-30,0.0202610675403923,8.261384493329747e-05,0.0,8.261384493329747e-05,0.020178453695459002,2.7035666368097977,2.6864542342012223,0.16522768986659495,2.0
2024-10-31,-0.011206729394165848,7.81815784516901e-05,0.0,7.81815784516901e-05,-0.011284910972617537,2.673268497111975,2.6561378373362503,0.1563631569033802,2.0
